time	EURUSD	GBPUSD	NZDUSD
2017-03-24	1.0818	1.2521	0.70427
2017-03-27	1.09059	1.26151	0.70679
2017-03-28	1.08724	1.25965	0.70492
2017-03-29	1.0826500000000001	1.2476	0.70391
2017-03-30	1.07697	1.25245	0.70445
2017-03-31	1.07019	1.25574	0.70171
2017-04-03	1.0681	1.25559	0.70154
2017-04-04	1.06772	1.24954	0.70224
2017-04-05	1.0689	1.2498	0.69838
2017-04-06	1.06839	1.25057	0.69899
2017-04-07	1.06664	1.24776	0.69945
2017-04-10	1.06066	1.2429000000000001	0.69655
2017-04-11	1.063	1.24952	0.69691
2017-04-12	1.06751	1.25484	0.69747
2017-04-13	1.06776	1.25748	0.70151
2017-04-14	1.063	1.2535	0.70119
2017-04-17	1.06706	1.25961	0.70362
2017-04-18	1.07361	1.29058	0.70431
2017-04-19	1.07371	1.28605	0.70526
2017-04-20	1.07776	1.28472	0.70521
2017-04-21	1.07381	1.28346	0.70363
2017-04-24	1.09099	1.2838	0.70524
2017-04-25	1.09501	1.2845900000000001	0.70164
2017-04-26	1.0951	1.28636	0.69561
2017-04-27	1.09331	1.29175	0.69204
2017-04-28	1.09476	1.2965499999999999	0.68904
2017-05-01	1.09241	1.29431	0.69233
